,company,job title,location,job description,salary estimate,company_size,company_type,company_sector,company_industry,company_founded,company_revenue
104,"BOEING
3.8",Software Engineering Manager,Bangalore,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee well-being.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
Boeing is the world's largest aerospace company and leading manufacturer of commercial airplanes and defense, space and security systems. We are engineers and technicians. Skilled scientists and problem solvers. Bold innovators and dreamers. Join us, and you can build something better for yourself, for our customers and for the world.
Position Overview

The Boeing India Engineering and Technology Center (BIETC) is looking for a highly-motivated Software Engineering Manager. As a Software Engineering Manager, you will be part of the Boeing Embedded Software and Avionics team and will lead a team of software engineers. The Software Engineering team will be primarily responsible for developing and managing complex avionics systems.
Position Responsibilities:
Manage a team of software engineers to develop and manage avionics products. Decompose aircraft level requirements and/or customer use cases to product line level i.e. equipment / systems software level requirements and establish tracing
Manages employees performing engineering and technical activities in the area of Avionics Software Engineering
Develops project or operational plans aligned with department's objectives. Implements plans to ensure business, technical and customer requirements are achieved. Assigns authority and responsibilities to employees to implement the plan. Reviews plans' execution, makes appropriate adjustments, and resolves issues. Monitors appropriate metrics to ensure performance to plan.
Forecasts resource needs and makes hiring decisions. Coaches, counsels, mentors and provides developmental opportunities and job assignments to improve employee performance and expand capabilities. Ensures employees are working effectively with all development teams. Provides ongoing developmental feedback. Enforces company rules and policies regarding ethical behavior, safety, security, use of company property, time charging, etc.
Provides technical direction and mentorship to team regarding approved processes, tools, technology and skills for own projects or processes. Communicates the development processes (including Iterative and Agile) to employees, as well as the role of the software and system engineers in these processes. Ensures workgroup products or processes meet customer, company, quality, industry and regulatory requirements. Provides approval of workgroup technical approaches, products and processes.
Partner and engage with internal and external collaborators, maintain relationships/partnerships with internal customers, peers and partners to develop strategies, goals and objectives that are consistent with the organization’s strategy. The position will be pivotal in creating and maintaining relationships with the US-based collaborators and working closely with those collaborators in planning and forecasting activities of the team as well as reporting requirements from collaborators.
Provide periodic updates to senior management in the form of progress reports, project summaries, and other related documents.
Must foster an innovative work environment leading to identification of opportunities for improvements in product, process, quality, and efficiency.
Develop and manage software development and verification results. Ensure successful software deliveries.
Support SRR (Systems Requirements Review), PDR (Preliminary Design Reviews) and CDR (Critical Design Reviews).
Support Software architecture development through analysis and technical expertise.
Adopt Model Based Development where applicable.

Basic Qualifications (Required Skills/Experience):
Bachelor or Master of Engineering degree with 13 to 16 years of related work experience in Avionics Software development, Validation/Verification, Functional Integration and certification.
Knowledge of DO178 standards
Systems Thinking - Ability to understand the big picture and the inter-relationships of all positions and activities in the organization, including the impact of changes in one area on another area.
Ability to see and understand the inter-relationships between components of software and plans and anticipate future events.
Analytical Skills - Skill and ability to: collect, organize, synthesize, and analyze data; summarize findings; develop conclusions and recommendations from appropriate data sources.
Demonstrated Software Engineering experience with specific involvement in multiple phases of the program life-cycle, including early system design and development.
Ability to effectively connect with engineers, executive and senior-level management, and non-engineering support staff to evaluate technical information and issues impacting design, production, and support of products, services, or other deliverables is crucial
Candidates with experience in Avionics domain only
Experience in Flight Management Systems, Flight Controls is preferred.
Preferred Qualifications (Desired Skills/Experience):
Candidates with experience in Avionics domain is highly preferred.
Atleast 5 years as a people manager experience is preferred.
Master’s degree is preferred. A post graduate degree in management would be a plus but not required
Typical Education & Experience:
Bachelor degree in Engineering with 13 to 16 years’ experience and Master's degree with 12+ years of experience.
Relocation:
This position does offer relocation within INDIA.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",₹2L - ₹2L (Employer Est.),10000+ Employees,Company - Public,Aerospace & Defence,Aerospace & Defence,1916,$10+ billion (USD)
105,"OptimHire
3.1",Data engineer,Bangalore,"Job DescriptionJob Description: The skills you will bring1. Hands-on technical experience with Apache Spark2. 2+ years of design and implementation experience in big data technologies3. Experience working as: o Data Engineer: performance tuning, troubleshooting, and debugging Spark and/or other big data solutions4. Comfortable programming in Python, Scala or Java5. Experience using cloud infrastructure and services (AWS, Azure, GCP)6. Excellent communication skills and comfortable presenting to strategic stakeholders/leadership; Experience in customer-facing technical architecture or consulting role preferred7. Passionate about learning new technologies and making customers successfulOther Soft Skills: 1. You will bring very strong consulting skills, are customer focused and know how to navigate through tough project situations2. You are highly motivated, creative in your approach to technical problems and know how to leverage both internal and external networks3. You spend a significant amount of time to keep your technical skills updated and are constantly looking for the next big challenge4. You will bring both broad and deep knowledge in Data Engineering and/or Data Science and have the ability to architect a solution by mapping a customer business problem to an end-to-end solution.5. You are resourceful and confident under pressure
Job Types: Full-time, Regular / Permanent
Salary: ₹1,000,000.00 - ₹2,000,000.00 per year
Schedule:
Morning shift
Ability to commute/relocate:
Kormangala , Bengaluru - 600231, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Experience:
Python: 2 years (Required)
Scala: 2 years (Required)
Big data: 1 year (Required)
Data engineer: 2 years (Required)
Speak with the employer
+91 6281904804
Show Less
Report",₹2L - ₹2L (Employer Est.),51 to 200 Employees,Company - Private,Information Technology,Information Technology Support Services,2018,Unknown / Non-Applicable
106,"S&P Global
4.1",Data Engineer,Bangalore,"Segment : S&P Global Engineering Solutions

Role : Data Engineer

The Team: Our development team architects and designs high-availability, scalable, and fault-tolerant systems that are decoupled and easy to maintain. The developers on our teams subscribe to a DevOps model where time-to-market functions as a vital measure of our performance, productivity, and success. We are committed to stay ahead of the curve and we are always looking at new technologies that can enhance our product offerings.

The Impact: We are looking for a savvy Data Engineer to join our growing team. The candidate will be responsible for expanding and optimizing data pipeline architecture, as well as optimizing data flow and collection for cross functional teams.

What’s in it for you: The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up.The Data Engineer will support our software developers, database architects and data analysts on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems, and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture pipeline to support our next generation of products and data initiatives.

Responsibilities:
Create and maintain optimal data pipeline architecture,

Assemble large, complex data sets that meet functional / non-functional business requirements.

Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.

Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS/Azure ‘big data’ technologies.

Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.

Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.

Keep our data separated and secure across national boundaries through multiple data centers and cloud regions.

Create data tools for analytics assist in building and optimizing our product into an innovative industry leader.

Work with data and analytics experts to strive for greater functionality in our data systems.

What We’re Looking For:
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases including NoSQL.

Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.

Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.

Strong analytic skills related to working with unstructured datasets.

Build processes supporting data transformation, data structures, metadata, dependency and workload management.

A successful history of manipulating, processing and extracting value from large disconnected datasets.

Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.

Strong project management and organizational skills.

Experience supporting and working with cross-functional teams in a dynamic environment.

We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. They should also have experience using the following software/tools:

Experience with big data tools: Hadoop, Spark, Kafka, etc.

Experience with relational SQL and NoSQL databases, including Postgres, Cosmos and Cassandra.

Experience with data pipeline and workflow management tools: Keboola, Stitch, Azkaban, Luigi, Airflow, etc.

Experience with AWS and Azure cloud services

Experience with stream-processing systems: Storm, Spark-Streaming, etc.

Experience with object-oriented/object function scripting languages: Python, Golang, Scala, etc.

Return to Work
Have you taken time out for caring responsibilities and are now looking to return to work? As part of our Return to Work initiative ,we are encouraging enthusiastic and talented returners to apply, and will actively support your return to the workplace.

Grade/Level : 6

The Location : Bangalore

About Company Statement:
S&P Global delivers essential intelligence that powers decision making . We provide the world’s leading organizations with the right data, connected technologies and expertise they need to move ahead. As part of our team, you’ll help solve complex challenges that equip businesses, governments and individuals with the knowledge to adapt to a changing economic landscape.

S&P Global Engineering Solutions solves for tomorrow’s challenges today by transforming workflows and end-user experiences with data, insights and technology.

-----------------------------------------------------------

Equal Opportunity Employer
S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.

US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

----------------------------------------------------------- 20 - Professional (EEO-2 Job Categories-United States of America), IFTECH202.1 - Middle Professional Tier I (EEO Job Group), SWP Priority – Ratings - (Strategic Workforce Planning)

Job ID: R27018
Posted On: 2023-01-04
Location: Bangalore, Karnataka, India
To apply to this job, click Apply Now
Show Less
Report",₹2L - ₹2L (Employer Est.),10000+ Employees,Company - Public,Management & Consulting,Research & Development,1888,$5 to $10 billion (USD)
107,"IBM
4.2",Data Scientist,Ahmedabad,"Introduction
Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make the world run today - planes and trains take off on time, bank transactions complete in the blink of an eye and the world remains safe because of the work our software developers do. Whether you are working on projects internally or for a client, software development is critical to the success of IBM and our clients worldwide. At IBM, you will use the latest software development tools, techniques and approaches and work with leading minds in the industry to build solutions you can be proud of.

Your Role and Responsibilities
We are looking for Software Developers responsible for the development, design and implementation of Enterprise Software Applications for IBM. Typically sitting within the engineering team, a Software Developer will be involved in liaising with the Business Analysts, Offering managers and Delivery Managers to ensure software projects meet requirements. We use a number of open source tools and technologies in the development of our applications that are deployed on public cloud.
Who are you:
As Build Labs Team Data Scientist, you will support the creation of cloud applications that work smarter and more effectively by infusing data science workflows to extract business insights from data. These insights will drive increased value – for many of the biggest and most complex ISV partner applications. You will work with a team of engineers with expertise in industry-leading Cloud platforms and technologies to implement these transformations.

To succeed, you will become a trusted collaborator with ISV partner developers and data scientists as they move their technologies and offerings to IBM software solutions across multi-cloud platforms. You will have an opportunity to consult and provide guidance to ISV partners as they integrate their products, services and offerings to IBM software solutions across multi-cloud platforms.
This role will interface with marketing, expert services, development, other IBM delivery organizations and business development leaders to ensure successful outcomes. Candidates must be comfortable working in a dynamic and rapidly evolving agile work environment.
This is an opportunity for you to help IBM and external partners succeed in growing cloud presence.

Responsibilities:
Researching, designing, implementing and managing software applications
Testing and evaluating new programs
Identifying areas for modification in existing programs and subsequently developing these modifications
Writing and implementing efficient code
Understanding and following DevOps methodologies
Deploying software tools, processes and metrics on cloud environment
Maintaining and upgrading existing systems / applications

Required Technical and Professional Expertise
Expertise with development in a data science programming language like Python, or R
Understanding of data science open source technologies including Python, Jupyter notebooks, TensorFlow, Scikit Learn, SparkML and Spark
Experience designing, running and statistically evaluating models used in Machine Learning, Optimization, Neural Networks
Must have one or more of the following customer-facing roles in work history:
Professional/lab services, technical sales, support, ISV, or business partner focal
Successful completion of a delivered customer project as a developer or data specialist
Comfortable interacting with ISV and/or external customer
You should be familiar with IBM software solutions across multi-cloud platforms and Red Hat OpenShift platforms or other public cloud platforms


Preferred Technical and Professional Expertise
Understanding with machine learning framework deep learning models using Pytorch, Tensorflow, Keras
Understanding of Statistical Machine Learning Models with Python, Scala, or
Good communication skills

About Business Unit
IBM has a global presence, operating in more than 175 countries with a broad-based geographic distribution of revenue. The company’s Global Markets organization is a strategic sales business unit that manages IBM’s global footprint, working closely with dedicated country-based operating units to serve clients locally. These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable clients’ growth and innovation. By complementing local expertise with global experience and digital capabilities, IBM builds deep and broad-based client relationships. This local management focus fosters speed in supporting clients, addressing new markets and making investments in emerging opportunities. Additionally, the Global Markets organization serves clients with expertise in their industry as well as through the products and services that IBM and partners supply. IBM is also expanding its reach to new and existing clients through digital marketplaces.
This job requires you to be fully COVID-19 vaccinated prior to your start date and proof of vaccination status will be required before your start date. During the Onboarding process you will be asked to confirm your vaccination status, in case you are unable to get vaccinated for any reason, you can let us know at that stage. Please let us know if you are unable to be vaccinated due to medical or religious reasons. IBM will consider such requests on a case by case basis subject to submission of required proof by the candidate before a stipulated date.

Your Life @ IBM
Are you craving to learn more? Prepared to solve some of the world's most unique challenges? And ready to shape the future for millions of people? If so, then it's time to join us, express your individuality, unleash your curiosity and discover new possibilities.

Every IBMer, and potential ones like yourself, has a voice, carves their own path, and uses their expertise to help co-create and add to our story. Together, we have the power to make meaningful change – to alter the fabric of our clients, of society and IBM itself, to create a truly positive impact and make the world work better for everyone.

It's time to define your career.

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
When applying to jobs of your interest, we recommend that you do so for those that match your experience and expertise. Our recruiters advise that you apply to not more than 3 roles in a year for the best candidate experience.

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.
Apply Now: click Apply Now
Show Less
Report",₹2L - ₹2L (Employer Est.),10000+ Employees,Company - Public,Information Technology,Information Technology Support Services,1911,$10+ billion (USD)
108,"Pitney Bowes
3.6",Senior Advisory Software Support Engineer,Pune,"At Pitney Bowes, we do the right thing, the right way. As a member of our team, you can too.

We have amazing people who are the driving force, the inspiration and foundation of our company. Our thriving culture can be broken down into four components: Client. Team. Win. Innovate.
We actively look for prospects who:
Are passionate about client success.
Enjoy collaborating with others.
Strive to exceed expectations.
Move boldly in the quest for superior and best in market solutions.
Job Description:
The Job
Run the production environment by monitoring availability and taking a holistic view of system health
Build software and systems to manage platform infrastructure and applications
Improve reliability, quality, and time-to-market of our suite of software solutions
Measure and optimize system performance, with an eye toward pushing our capabilities forward, getting ahead of customer needs, and innovating to continually improve
Provide primary operational support and engineering for multiple large-distributed software applications
Communicates effectively on risks, issues, and changes associated to the product monitoring with Manager and team.
Work with team to identify what monitors can be created and how. Ensuring that application monitoring is done in the best possible way and alerts, monitors are set right.
Find ways to optimize, use technology to automate monitoring.
Identify training needs and upskill to support portfolio.
Strong hands-on experience on various AWS services as well as DevOps tools
You will design and implement monitoring solutions using advanced tools like Sumologic, Dynatrace, Splunk, CloudWatch, Grafana, Prometheus
Organize and facilitate outage event management activities including outage status communication, problem determination activities and root cause analysis
Demonstrate Ownership and accountability
Qualifications & Skills required
This is a critical service delivery role requiring experience with complex datacenter and cloud hosting environments. Pitney Bowes product hosting solutions leverage multiple technologies in complex data center and cloud environments that support multi-tiered high-availability applications. The role requires a talented self-directed individual with a strong work ethic and the following skills:
Graduate or Post-Graduate (preferably in computer science or related course)
8-10 years relevant experience in Product/Application Support with DevOps and SRE experience.
Excellent written and verbal communication, time management, and presentation skills
Experience of SaaS based product/application support
Hands-On Experience in CI/CD tools like GIT and ARGO
Strong experience in Docker, Kubernetes and Microservices
Possesses high level understanding in the areas of APIs, Databases, Systems Architecture and Design
Strong experience with AWS, and experience in cloud technologies
Good to have infrastructure as code experience (Ansible, Terraform, CloudFormation)
Experience in scripting languages (shell scripts, Perl, Python)
Experience with Prometheus, Grafana, Dynatrace, Splunk, SumoLogic,
Strong cross-functional collaboration skill is mandatory - with teams like Product Development, Product Management, Client Success, Field Services, IT and other operations groups including Sr. leadership team
Strong sense of personal responsibility and accountability for delivering high quality work, both personally and at a team level
We will:
Provide the will: opportunity to grow and develop your career
Offer an inclusive environment that encourages diverse perspectives and ideas
Deliver challenging and unique opportunities to contribute to the success of a transforming organization
Offer comprehensive benefits globally (pbprojectliving.com)
Pitney Bowes is an equal opportunity employer that values diversity and inclusiveness in the workplace.

All interested individuals must apply online.
Show Less
Report",₹2L - ₹2L (Employer Est.),10000+ Employees,Company - Public,Transportation & Logistics,Shipping & Trucking,1920,$2 to $5 billion (USD)
109,DataGrokr,Lead Data Engineer (Immediate Joiners preferred),Bangalore,"About DataGrokr:
DataGrokr (https://www.datagrokr.com) is a cloud native technology consulting organization providing the next generation of big data analytics, cloud and enterprise solutions. We solve complex technology problems for our global clients who rely on us for our deep technical knowledge and delivery excellence.
If you are unafraid of technology, believe in your learning ability and are looking to work amongst smart, driven colleagues whom you can look up to and learn from, you might want to check us out.
About the Role:
We are looking for an experienced Data Engineer to join our growing engineering team. As a member of the team,
You will work on enterprise data platforms, architect and implement data lakes both on-prem and in the cloud.
You will be responsible for design and implementation of data solutions using a variety of big data technologies. You will work extensively on all major public cloud platforms - AWS, Azure and GCP.
You will work on all aspects of Data Engineering across all stages of the data life cycle.
You will work with extremely talented peers and follow modern engineering practices using agile methodologies.
You will work with global clients and gain client handling experience.
Must-have skills and attitudes:
Passion for data engineering, in-depth knowledge of some of the following technologies – SQL (intermediate level), Python (intermediate level), Spark (intermediate level), Visualization (beginner level), Working knowledge of at least one of public cloud (AWS/Azure/GCP).
5+ years of experience in data wrangling, data munging and ETL. Should be able to source data from anywhere and transform data to any shape using SQL or Spark with minimal direction.
Ability to communicate with technical as well as non-technical audience
Strong understanding of Agile
Working knowledge on Hadoop is an added advantage.
Desired Skills:
Working knowledge of traditional enterprise data warehouse architectures and migrating them to the Cloud.
Familiarity with concepts such as data lineage, data governance, data validation, CI/CD pipelines, DataOps, ML Ops, etc.
How will DataGrokr support you in your growth:
You will work in an open culture that promotes commitment over compliance, individual responsibility over rules and bringing out the best in everyone.
You will be actively encouraged to attain certiﬁcations, lead technical workshops and conduct meetups to grow your own technology acumen and personal brand.
You will be groomed and mentored by senior leaders to take on positions of increased responsibility.
Job Types: Full-time, Regular / Permanent
Salary: ₹1,000,000.00 - ₹2,000,000.00 per year
Benefits:
Flexible schedule
Health insurance
Leave encashment
Paid sick time
Paid time off
Provident Fund
Work from home
Schedule:
Day shift
Flexible shift
Monday to Friday
Supplemental pay types:
Performance bonus
Quarterly bonus
Show Less
Report",₹2L - ₹2L (Employer Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110,"Beinex
4.2",Data Engineer,Cochin,"Beinex is looking for excellent Data Engineers who can make life easier for the league of extraordinary Data Analysts and Data Scientists of Beinex’s esteemed client line up. Out there, you get to be a part of an awesome work culture and robust work ethics. You will find yourself immersed in the latest trends and technologies expanding the frontiers of Data Engineering as we know it currently. And no one can beat the pay/ perks package either! Get to take the right decision, for you and for us! Read on and join us!
Responsibilities
Perform analytical and technical tasks to complete special and ongoing projects requiring extensive research, data collection, and detailed analysis, following departmental guidelines, policies, and procedures.
Need to provide complex analytical, technical, and administrative support to facilitate the day to-day operations.
Respond to complex inquiries from administrators
Exercise independent judgment to troubleshoot and resolve issues
Key Skills Required
0-1 year of experience in a similar role
Strong desire to learn cloud technologies, Python, and Spark to build resilient data pipelines
SQL experience would be a plus
Experience in cloud platforms is an added advantage
Solid analytical and problem-solving skills involving sound decision making and effective resolutions
Keen attention to detail
Strong planning and organizational skills involving the ability to manage multiple work streams effectively
Ability to work within a team to meet established project goals
Ability to communicate professionally, concisely and effectively, both verbally and in writing, to internal and external stakeholders
Self-starter with the ability to work independently while supporting a team environment
Data analysis and mapping skills with strong attention to detail and concern for data accuracy
Intermediate knowledge of SQL commonly used concepts, practices and procedures related to relational databases
Bachelor's Degree or Post Graduation in Computer Science, IT, or a related field

Designation
:
Data Engineer
Location
:
Kochi
Job Type
:
Full Time, Permanent
Department
:
Analytics
Qualification
:
Bachelor's Degree or Post Graduation in Computer Science, IT, or a related field
Joining Date
:
Immediate or max 30 days’ Notice Period
Experience
:
0 - 1 Year
Email
:
career@beinex.com
Show Less
Report",₹2L - ₹2L (Employer Est.),51 to 200 Employees,Company - Private,#N/A,#N/A,#N/A,Unknown / Non-Applicable
111,Pardy Panda Studios Pvt. Ltd.,Android Developer (Experience: 1-3 years),Vadodara,"Job Summary
We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications.
Experience: 1-3 Years
Responsibilities
Design and build advanced applications for the Android platform using Android Studio
Collaborate with cross-functional teams to define, design, and ship new features.
Work with outside data sources and API’s
Unit-test code for robustness, including edge cases, usability, and general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Requirements
BE/BTech/MTech/MCA degree in Computer Science, Engineering or a related subject
Proven software development experience
Proven working experience in Android development
Have published at least one original Android app
Experience with Android SDK
Experience working with remote data via REST and JSON
Experience with third-party libraries and APIs
Working knowledge of the general mobile landscape, architectures, trends, and emerging technologies
Solid understanding of the full mobile development life cycle.
Job Type: Full-time
Salary: ₹12,000.00 - ₹40,000.00 per month
Experience:
Android development: 1 year (Preferred)
Location:
Vadodara, Gujarat (Preferred)
Work Remotely:
No
COVID-19 Precaution(s):
Temperature screenings
Sanitising, disinfecting, or cleaning procedures in place
Show Less
Report",₹2L - ₹2L (Employer Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
112,knorex india,"Data Engineer(Python, Scala, Spark)",Pune,"Requirements
Minimum 2 - 5 years of experience.
Must be proficient in Python & Scala.
Experience in Spark is a good plus
Proficiency in multiple languages listed above is a plus.
Good knowledge of algorithms and data structures
Experience with ad serving, ad tracking and optimization is a plus
Strong in analytics and problem solving technique
Willingness to learn and able to pick up new technology or new concepts fast;
Able to work independently as well as in collaborative mode with minimum supervision;
Work productively even under pressure;
Possess good work ethic, attitude with good follow-through;
Excellent communication in written and spoken English.
Job Type: Full-time
Pay: ₹372,169.47 - ₹1,631,389.88 per year
Benefits:
Health insurance
Life insurance
Paid sick time
Paid time off
Work from home
Schedule:
Day shift
Morning shift
Supplemental pay types:
Joining bonus
Performance bonus
Ability to commute/relocate:
Pune, Maharashtra: Reliably commute or planning to relocate before starting work (Preferred)
Application Question(s):
How much would you rate yourself in Python, Scala and Spark,Mongo DB on scale of 1-10.
Experience:
total work: 2 years (Preferred)
Python: 1 year (Preferred)
Scala: 1 year (Preferred)
Spark: 1 year (Preferred)
Mongo DB: 1 year (Preferred)
Show Less
Report",₹2L - ₹2L (Employer Est.),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
113,"Larsen & Toubro Limited
3.5",Data Analytics Engineer,Vadodara,"L&t Energy - HydrocarbonKnowledge City Vadodara
Required Experience
2 - 5 Years
Posted On
14 Sep 2022
Skills
Knowledge & Posting Location
DATA ANALYTICS
Minimum Qualification
B.TECH/BE
Job Description
Possess past experience in developing Systems Requirements, Analytics for Decision Making
Should be able to analyse large sets of disconnected data points & develop action points from this data.
Advanced level of proficiency with Microsoft Office tools (Excel PowerPivot, Power Query, Data Models, PowerPoint)
Working knowledge / intermediate proficiency with SQL, ETL frameworks, Power BI with DAX programming, Tableau, AI / ML tools such as Python & R
Experience with creation of data into useful front end graphic design applications such as Power BI, Tableau etc.
Support the project manager/Digital Team Leader in identifying and managing project risks and issues, ensuring they are dealt with in an appropriate manner.
Contribute to budget and resource planning for projects and the Digital team. To be an effective member of the Digital Team. Contribute to work with key partners as required.
Undertake any other duties of a similar level and responsibility as may be required from time to time. Flexibility will be required in location dependent upon service needs and the requirement to provide cover at all sites
Show Less
Report",₹2L - ₹2L (Employer Est.),10000+ Employees,Company - Public,Information Technology,Information Technology Support Services,2014,$500 million to $1 billion (USD)
